date,equity
1981-01-02,100000.0
1981-01-05,100072.017901386
1981-01-06,100074.78742071506
1981-01-07,99803.80592553766
1981-01-08,99725.52286817206
1981-01-09,99824.50366573814
1981-01-12,99863.07844482636
1981-01-13,99866.88932120508
1981-01-14,99881.62737989238
1981-01-15,99933.3789734149
1981-01-16,100005.10789386525
1981-01-19,100021.37320289682
1981-01-20,99837.91789767705
1981-01-21,99806.99342143085
1981-01-22,99784.83175594524
1981-01-23,99796.18976974988
1981-01-26,99760.8196046483
1981-01-27,99877.12887471245
1981-01-28,99875.20834987168
1981-01-29,99863.43002335489
1981-01-30,99920.55058242663
1981-02-02,99736.34799405003
1981-02-03,99804.36168958785
1981-02-04,99796.46401019268
1981-02-05,99912.45872422717
1981-02-06,99966.1156068715
1981-02-09,99881.89153889834
1981-02-10,99904.82761516825
1981-02-11,99886.32345943172
1981-02-12,99859.428054928
1981-02-13,99926.26202219204
1981-02-16,99900.01510692522
1981-02-17,99867.32147659031
1981-02-18,99873.92213179324
1981-02-19,99753.73144626679
1981-02-20,99688.18077071413
1981-02-23,99748.3471376632
1981-02-24,99787.4328899161
1981-02-25,99783.21428229712
1981-02-26,99857.88063939071
1981-02-27,99934.0576533812
1981-03-02,100029.54630572465
1981-03-03,99948.7911004714
1981-03-04,99945.67914696904
1981-03-05,99921.62106102786
1981-03-06,99942.09629204977
1981-03-09,99945.81154812608
1981-03-10,99886.32125847579
1981-03-11,99867.97203480429
1981-03-12,100029.82938204016
1981-03-13,100055.8346379765
1981-03-16,100109.32192665596
1981-03-17,100067.50381727154
1981-03-18,100045.13059802778
1981-03-19,100035.20503577599
1981-03-20,100140.909261736
1981-03-23,100311.9365470659
1981-03-24,100283.7771589269
1981-03-25,100415.40006392864
1981-03-26,100423.60119408484
1981-03-27,100375.45940013652
1981-03-30,100328.17609639559
1981-03-31,100455.91212077689
1981-04-01,100515.38237698341
1981-04-02,100564.55370901432
1981-04-03,100580.09074599476
1981-04-06,100558.20741310634
1981-04-07,100525.68800298011
1981-04-08,100607.78353730321
1981-04-09,100651.94458670705
1981-04-10,100708.34716231086
1981-04-13,100689.48290423342
1981-04-14,100625.02897920719
1981-04-15,100704.77773090945
1981-04-16,100740.62654137304
1981-04-17,100759.65281262634
1981-04-20,100828.47411044217
1981-04-21,100772.23305633568
1981-04-22,100763.82210937486
1981-04-23,100781.0669592219
1981-04-24,100864.8987372923
1981-04-27,100911.67673681886
1981-04-28,100856.88581948563
1981-04-29,100828.47547512787
1981-04-30,100861.45174729428
1981-05-01,100791.80143539018
1981-05-04,100723.41724443907
1981-05-05,100705.67164723233
1981-05-06,100645.67584929895
1981-05-07,100738.8610294519
1981-05-08,100736.94690301683
1981-05-11,100714.25648437114
1981-05-12,100736.18943008434
1981-05-13,100697.69093637943
1981-05-14,100783.6331830919
1981-05-15,100849.07828322105
1981-05-18,100830.65659937254
1981-05-19,100695.88000004555
1981-05-20,100711.63695906028
1981-05-21,100758.51318847289
1981-05-22,100784.45732110854
1981-05-25,100795.91695678978
1981-05-26,100895.12649982228
1981-05-27,100960.95893115638
1981-05-28,100928.43122087634
1981-05-29,100936.92648886616
1981-06-01,100952.24271258614
1981-06-02,100820.40340745158
1981-06-03,100790.59783066549
1981-06-04,100877.85880080824
1981-06-05,100962.55759725161
1981-06-08,100936.72900746296
1981-06-09,100911.23562949165
1981-06-10,100871.73820609265
1981-06-11,101055.7843805057
1981-06-12,101078.25542323609
1981-06-15,101044.50267902974
1981-06-16,100940.48111688058
1981-06-17,100987.28911541597
1981-06-18,100936.89881709
1981-06-19,100985.00548747333
1981-06-22,100905.71400474553
1981-06-23,100977.23582822058
1981-06-24,100966.47714548768
1981-06-25,101012.45228495904
1981-06-26,101030.02301751965
1981-06-29,101056.94426529315
1981-06-30,101001.41971379331
1981-07-01,100980.39743877266
1981-07-02,100912.88154541011
1981-07-03,100930.42307814525
1981-07-06,100968.97331621878
1981-07-07,100901.29507380455
1981-07-08,101003.14854320165
1981-07-09,101016.28035671246
1981-07-10,101003.57024130989
1981-07-13,101001.82755473787
1981-07-14,100992.79955766542
1981-07-15,100942.4660970401
1981-07-16,100994.84783257048
1981-07-17,101029.04497026998
1981-07-20,100957.14900075976
1981-07-21,100945.46891098452
1981-07-22,100912.23461973545
1981-07-23,100897.69489513877
1981-07-24,100900.37145626883
1981-07-27,100981.9441928893
1981-07-28,100959.3380959258
1981-07-29,101005.28556360693
1981-07-30,101036.8100240065
1981-07-31,101099.52438838877
1981-08-03,101162.05530662359
1981-08-04,101167.03510629847
1981-08-05,101188.53572023062
1981-08-06,101224.02995288617
1981-08-07,101265.46298657698
1981-08-10,101308.34026217644
1981-08-11,101315.46930804937
1981-08-12,101195.41236671421
1981-08-13,101242.52180471296
1981-08-14,101266.9260457496
1981-08-17,101186.89062666302
1981-08-18,101070.38830857913
1981-08-19,101087.77944268894
1981-08-20,101069.11081513204
1981-08-21,101019.23285635292
1981-08-24,100872.18620755427
1981-08-25,100869.51810969043
1981-08-26,100838.61885813418
1981-08-27,100816.71885610097
1981-08-28,100736.2874680945
1981-08-31,100789.69530690306
1981-09-01,100762.02436339737
1981-09-02,100695.80053269958
1981-09-03,100678.17525673921
1981-09-04,100652.30855502121
1981-09-07,100615.91313768938
1981-09-08,100661.75107601864
1981-09-09,100684.09650878009
1981-09-10,100601.1389193476
1981-09-11,100588.16834541589
1981-09-14,100565.80974405781
1981-09-15,100489.28143853431
1981-09-16,100449.05201835721
1981-09-17,100413.03247948464
1981-09-18,100404.01436569172
1981-09-21,100320.9538585699
1981-09-22,100408.38714697117
1981-09-23,100447.99767973777
1981-09-24,100485.67594644964
1981-09-25,100503.54913104925
1981-09-28,100537.84602430089
1981-09-29,100488.5741612607
1981-09-30,100508.86277056421
1981-10-01,100501.13370634534
1981-10-02,100463.45543963346
1981-10-05,100388.09890620972
1981-10-06,100441.52196855504
1981-10-07,100379.51300491604
1981-10-08,100356.14005122265
1981-10-09,100322.75063725683
1981-10-12,100322.75063725683
1981-10-13,100383.60509487892
1981-10-14,100390.36666033941
1981-10-15,100406.30442550904
1981-10-16,100425.14063612347
1981-10-19,100419.8279249077
1981-10-20,100431.41912734315
1981-10-21,100487.9266537534
1981-10-22,100500.96707891126
1981-10-23,100486.96087374947
1981-10-26,100554.09382259125
1981-10-27,100540.08761742947
1981-10-28,100512.55828134672
1981-10-29,100481.16508829291
1981-10-30,100433.80360240144
1981-11-02,100380.34622536
1981-11-03,100380.34622536
1981-11-04,100380.34622536
1981-11-05,100380.34622536
1981-11-06,100380.34622536
1981-11-09,100380.34622536
1981-11-10,100380.34622536
1981-11-11,100380.34622536
1981-11-12,100380.34622536
1981-11-13,100380.34622536
1981-11-16,100380.34622536
1981-11-17,100380.34622536
1981-11-18,100380.34622536
1981-11-19,100380.34622536
1981-11-20,100380.34622536
1981-11-23,100380.34622536
1981-11-24,100380.34622536
1981-11-25,100380.34622536
1981-11-26,100380.34622536
1981-11-27,100380.34622536
1981-11-30,100380.34622536
1981-12-01,100380.34622536
1981-12-02,100380.34622536
1981-12-03,100380.34622536
1981-12-04,100380.34622536
1981-12-07,100380.34622536
1981-12-08,100380.34622536
1981-12-09,100380.34622536
1981-12-10,100380.34622536
1981-12-11,100380.34622536
1981-12-14,100380.34622536
1981-12-15,100333.67314195677
1981-12-16,100333.67314195677
1981-12-17,100333.67314195677
1981-12-18,100333.67314195677
1981-12-21,100333.67314195677
1981-12-22,100333.67314195677
1981-12-23,100333.67314195677
1981-12-24,100333.67314195677
1981-12-25,100333.67314195677
1981-12-28,100333.67314195677
1981-12-29,100333.67314195677
1981-12-30,100333.67314195677
1981-12-31,100333.67314195677
1982-01-04,100333.67314195677
1982-01-05,100333.67314195677
1982-01-06,100333.67314195677
1982-01-07,100333.67314195677
1982-01-08,100333.67314195677
1982-01-11,100333.67314195677
1982-01-12,100333.67314195677
1982-01-13,100333.67314195677
1982-01-14,100352.89073230073
1982-01-15,100358.98393144234
1982-01-18,100340.23515875639
1982-01-19,100330.39213355696
1982-01-20,100354.76564532962
1982-01-21,100342.57888944329
1982-01-22,100366.48358355796
1982-01-25,100466.19983220627
1982-01-26,100399.7806417846
1982-01-27,100458.87410699867
1982-01-28,100451.60787241897
1982-01-29,100438.69737827823
1982-02-01,100493.66120048409
1982-02-02,100449.46092557727
1982-02-03,100472.79705124567
1982-02-04,100439.47859611979
1982-02-05,100431.21425180968
1982-02-08,100440.55628410385
1982-02-09,100485.12200758331
1982-02-10,100451.85753603159
1982-02-11,100444.82670157397
1982-02-12,100401.35580253374
1982-02-15,100403.74366133484
1982-02-16,100466.08317853432
1982-02-17,100468.42655161813
1982-02-18,100408.43076510556
1982-02-19,100397.05278113001
1982-02-22,100402.96955502355
1982-02-23,100445.7505386562
1982-02-24,100441.19941451168
1982-02-25,100446.6609718222
1982-02-26,100482.16022626933
1982-03-01,100483.52552878985
1982-03-02,100471.2374588768
1982-03-03,100458.94904173525
1982-03-04,100449.39157686321
1982-03-05,100407.06546258506
1982-03-08,100410.70744171852
1982-03-09,100461.23877341092
1982-03-10,100448.03685954082
1982-03-11,100471.25404236879
1982-03-12,100488.55292227534
1982-03-15,100482.17963245092
1982-03-16,100497.65752279073
1982-03-17,100494.47087787853
1982-03-18,100515.41208423677
1982-03-19,100533.16629836455
1982-03-22,100555.0174785288
1982-03-23,100545.9128780134
1982-03-24,100538.6289197465
1982-03-25,100564.12242636245
1982-03-26,100575.9583375688
1982-03-29,100601.90683108775
1982-03-30,100584.15261695995
1982-03-31,100609.64612357589
1982-04-01,100583.69763005695
1982-04-02,100575.04801644456
1982-04-05,100602.4043549605
1982-04-06,100618.73016157853
1982-04-07,100609.90560140603
1982-04-08,100636.37961855887
1982-04-09,100631.08468047416
1982-04-12,100621.3774623032
1982-04-13,100605.93431368365
1982-04-14,100619.612819577
1982-04-15,100627.5550583864
1982-04-16,100624.90742102634
1982-04-19,100596.22709551267
1982-04-20,100580.40590542131
1982-04-21,100572.93488101545
1982-04-22,100574.2532576407
1982-04-23,100564.14547998432
1982-04-26,100532.75238710042
1982-04-27,100527.4147151334
1982-04-28,100503.84059114556
1982-04-29,100480.58390450341
1982-04-30,100469.85023286249
1982-05-03,100465.79919401258
1982-05-04,100486.95553491713
1982-05-05,100444.19262320534
1982-05-06,100444.19262320534
1982-05-07,100444.19262320534
1982-05-10,100444.19262320534
1982-05-11,100444.19262320534
1982-05-12,100444.19262320534
1982-05-13,100444.19262320534
1982-05-14,100444.19262320534
1982-05-17,100444.19262320534
1982-05-18,100444.19262320534
1982-05-19,100444.19262320534
1982-05-20,100444.19262320534
1982-05-21,100444.19262320534
1982-05-24,100444.19262320534
1982-05-25,100444.19262320534
1982-05-26,100444.19262320534
1982-05-27,100444.19262320534
1982-05-28,100444.19262320534
1982-05-31,100444.19262320534
1982-06-01,100444.19262320534
1982-06-02,100434.91763038971
1982-06-03,100423.87592413786
1982-06-04,100429.17606444655
1982-06-07,100457.44280549402
1982-06-08,100489.68439904842
1982-06-09,100521.04280436777
1982-06-10,100523.2512804046
1982-06-11,100503.3763439377
1982-06-14,100596.1266090601
1982-06-15,100600.10146156703
1982-06-16,100627.92677698004
1982-06-17,100655.30999282633
1982-06-18,100678.27693053124
1982-06-21,100714.05195095809
1982-06-22,100672.09360198748
1982-06-23,100708.31038501493
1982-06-24,100686.66839814567
1982-06-25,100726.86037064619
1982-06-28,100742.76045460616
1982-06-29,100684.90202167557
1982-06-30,100679.60188136688
1982-07-01,100692.41030105497
1982-07-02,100705.21872074307
1982-07-05,100705.21872074307
1982-07-06,100729.51027231748
1982-07-07,100767.05200618057
1982-07-08,100768.81871961681
1982-07-09,100720.23527950185
1982-07-12,100687.55192334687
1982-07-13,100728.09040542811
1982-07-14,100722.17856359362
1982-07-15,100717.11113251926
1982-07-16,100689.66311133277
1982-07-19,100682.06212580684
1982-07-20,100649.09047076858
1982-07-21,100611.04645188156
1982-07-22,100619.61552675688
1982-07-23,100555.7750363348
1982-07-26,100579.58885594126
1982-07-27,100559.23864241304
1982-07-28,100651.46405007593
1982-07-29,100672.68008253892
1982-07-30,100682.63881715413
1982-08-02,100628.51604940424
1982-08-03,100644.10343294333
1982-08-04,100715.11247780407
1982-08-05,100717.71026494754
1982-08-06,100734.1634674214
1982-08-09,100773.99807554309
1982-08-10,100773.99807554309
1982-08-11,100784.82262909308
1982-08-12,100780.92561803872
1982-08-13,100764.03934092788
1982-08-16,100780.92561803872
1982-08-17,100757.97761736703
1982-08-18,100708.61767960625
1982-08-19,100716.19293313111
1982-08-20,100653.90747958445
1982-08-23,100656.03380092379
1982-08-24,100594.37405082487
1982-08-25,100608.99674734319
1982-08-26,100630.50046189553
1982-08-27,100687.70042135367
1982-08-30,100754.3617395935
1982-08-31,100738.01903465716
1982-09-01,100676.4597759494
1982-09-02,100704.2635307023
1982-09-03,100830.90260214318
1982-09-06,100830.90260214318
1982-09-07,100748.04111335098
1982-09-08,100827.81075139846
1982-09-09,100831.02548515906
1982-09-10,100831.57368387625
1982-09-13,100911.67779386736
1982-09-14,100977.69875174186
1982-09-15,101071.69517053945
1982-09-16,101057.51337790335
1982-09-17,100989.85353756785
1982-09-20,100979.04667741178
1982-09-21,101126.0333388173
1982-09-22,101090.04878893714
1982-09-23,101096.11970610906
1982-09-24,101097.72622668945
1982-09-27,101157.70032039238
1982-09-28,101157.76296679844
1982-09-29,101051.27058778697
1982-09-30,100990.54070850933
1982-10-01,101072.63391750613
1982-10-04,101084.91770581217
1982-10-05,101120.59287101672
1982-10-06,101342.94921925571
1982-10-07,101517.45014558944
1982-10-08,101698.79402650647
1982-10-11,101912.87538146556
1982-10-12,101843.96521849658
1982-10-13,102043.54521989555
1982-10-14,101970.25951220805
1982-10-15,101927.08674116593
1982-10-18,102091.29819651126
1982-10-19,102106.67294877647
1982-10-20,102307.24712509161
1982-10-21,102402.91863589715
1982-10-22,102419.92537199135
1982-10-25,102141.00244057369
1982-10-26,102150.86179077922
1982-10-27,102226.93742526714
1982-10-28,102182.65766737197
1982-10-29,102204.65621454288
1982-11-01,102291.14405548686
1982-11-02,102430.19053356841
1982-11-03,102735.41147053192
1982-11-04,102782.19864061728
1982-11-05,102836.66607366428
1982-11-08,102795.51385027921
1982-11-09,102930.02906578423
1982-11-10,102857.02551648242
1982-11-11,102901.94706301627
1982-11-12,102870.03163699305
1982-11-15,102711.23200506282
1982-11-16,102539.59192680418
1982-11-17,102690.96667893838
1982-11-18,102729.91036277937
1982-11-19,102683.10442288575
1982-11-22,102543.52254328085
1982-11-23,102498.73525822103
1982-11-24,102496.0619378351
1982-11-25,102490.6483688218
1982-11-26,102574.99124349462
1982-11-29,102545.71544926701
1982-11-30,102716.72772709177
1982-12-01,102832.80495363983
1982-12-02,102842.42802020739
1982-12-03,102825.42136449972
1982-12-06,102992.74600433825
1982-12-07,103044.62878687851
1982-12-08,103008.82809617487
1982-12-09,102884.28364021571
1982-12-10,102754.58634895083
1982-12-13,102801.03136580889
1982-12-14,102639.07148581438
1982-12-15,102440.33132879518
1982-12-16,102410.23209732708
1982-12-17,102575.86091531417
1982-12-20,102507.15280576775
1982-12-21,102572.4534463908
1982-12-22,102609.60961567253
1982-12-23,102701.74662524392
1982-12-24,102746.12226647852
1982-12-27,102913.66458864379
1982-12-28,102846.15196593433
1982-12-29,102863.64030148597
1982-12-30,102812.0980611096
1982-12-31,102846.06110125486
1983-01-03,102729.90694923645
1983-01-04,102857.53090987886
1983-01-05,102927.3621124098
1983-01-06,103153.16679980268
1983-01-07,103220.48787058925
1983-01-10,103325.5320221085
1983-01-11,103233.8307024454
1983-01-12,103284.55311880942
1983-01-13,103297.76361361468
1983-01-14,103367.5732286205
1983-01-17,103397.86173289706
1983-01-18,103345.37110904024
1983-01-19,103242.40039593345
1983-01-20,103267.02241302253
1983-01-21,103180.61149757776
1983-01-24,102818.41997398649
1983-01-25,102859.39275323201
1983-01-26,102990.35445028103
1983-01-27,103165.03230548326
1983-01-28,103255.31239008391
1983-01-31,103414.00739360391
1983-02-01,103324.36140938432
1983-02-02,103385.73583336319
1983-02-03,103335.68435660223
1983-02-04,103474.97074887138
1983-02-07,103471.13566336676
1983-02-08,103417.404634735
1983-02-09,103381.4670081825
1983-02-10,103554.48608693195
1983-02-11,103600.32959393243
1983-02-14,103753.4754113078
1983-02-15,103741.87558618891
1983-02-16,103717.3571822248
1983-02-17,103694.16442859026
1983-02-18,103730.82429867778
1983-02-21,103695.59851164703
1983-02-22,103521.96501699966
1983-02-23,103593.17046531444
1983-02-24,103772.42960561055
1983-02-25,103822.21420492086
1983-02-28,103742.46463441006
1983-03-01,103809.1470225986
1983-03-02,103893.00562659079
1983-03-03,103968.68755249826
1983-03-04,103996.77911352148
1983-03-07,104000.16637975311
1983-03-08,103859.43791142819
1983-03-09,103938.66498146625
1983-03-10,103930.76866752331
1983-03-11,103944.18568459344
1983-03-14,103901.43943918907
1983-03-15,103931.8854963564
1983-03-16,103918.54996885298
1983-03-17,103914.50449281155
1983-03-18,103965.16205714113
1983-03-21,104029.38948981634
1983-03-22,104060.9698647689
1983-03-23,104176.91649057971
1983-03-24,104231.16068100212
1983-03-25,104196.7545623375
1983-03-28,104189.17982439694
1983-03-29,104195.18650876309
1983-03-30,104300.30987142114
1983-03-31,104305.69799136413
1983-04-01,104300.07765623422
1983-04-04,104275.31110651151
1983-04-05,104203.8192630539
1983-04-06,104169.41590191743
1983-04-07,104175.49345765868
1983-04-08,104229.87029110671
1983-04-11,104373.18948864206
1983-04-12,104424.87033156145
1983-04-13,104540.59869302221
1983-04-14,104674.7476040737
1983-04-15,104732.53267655527
1983-04-18,104825.34645616297
1983-04-19,104744.71138415845
1983-04-20,104889.45532011917
1983-04-21,104878.5415769268
1983-04-22,104925.86021302213
1983-04-25,104859.27468629222
1983-04-26,104987.57759107392
1983-04-27,105006.28162476525
1983-04-28,105088.7785222572
1983-04-29,105174.80087876374
1983-05-02,105096.2779060613
1983-05-03,105087.74832139222
1983-05-04,105157.49311490072
1983-05-05,105260.94831963952
1983-05-06,105399.32829879344
1983-05-09,105436.62292863011
1983-05-10,105440.93672129887
1983-05-11,105397.68393228023
1983-05-12,105340.34655500698
1983-05-13,105379.53270799064
1983-05-16,105234.31363389963
1983-05-17,105257.0903978349
1983-05-18,105294.7123636785
1983-05-19,105261.37509423868
1983-05-20,105261.50588018185
1983-05-23,105298.65342411835
1983-05-24,105439.2021391297
1983-05-25,105484.56097337525
1983-05-26,105524.6996697371
1983-05-27,105526.27243949629
1983-05-30,105528.64318819542
1983-05-31,105428.99734315879
1983-06-01,105417.82195656272
1983-06-02,105471.15143730986
1983-06-03,105544.46484108511
1983-06-06,105600.29845037538
1983-06-07,105514.09896125903
1983-06-08,105436.58413836305
1983-06-09,105462.6666255949
1983-06-10,105535.78947285109
1983-06-13,105697.81913714991
1983-06-14,105783.96165351925
1983-06-15,105856.2735283843
1983-06-16,105980.76778044563
1983-06-17,106007.16185528558
1983-06-20,105967.97353740687
1983-06-21,106083.79670526268
1983-06-22,106107.44933405619
1983-06-23,106076.37632393079
1983-06-24,106112.98954153931
1983-06-27,106030.21425776996
1983-06-28,105808.5509012483
1983-06-29,105851.67556959583
1983-06-30,105923.58688618228
1983-07-01,106031.55880798816
1983-07-04,106050.91999677391
1983-07-05,105940.597283154
1983-07-06,106045.4635820712
1983-07-07,106063.12722633363
1983-07-08,106042.12923628214
1983-07-11,106071.59005435406
1983-07-12,105930.931889348
1983-07-13,105859.83476678174
1983-07-14,105883.7747275393
1983-07-15,105837.22751440029
1983-07-18,105776.75229739654
1983-07-19,105800.27982237242
1983-07-20,106014.71521747863
1983-07-21,106100.92992867705
1983-07-22,106117.43840776048
1983-07-25,106152.2024613563
1983-07-26,106183.69445349168
1983-07-27,106066.31169323884
1983-07-28,105929.81216984891
1983-07-29,105798.5705749899
1983-08-01,105767.16890881932
1983-08-02,105775.40412922538
1983-08-03,105816.23470667511
1983-08-04,105720.76032609935
1983-08-05,105712.33501571085
1983-08-08,105575.85691578724
1983-08-09,105539.5069480835
1983-08-10,105669.3049517185
1983-08-11,105712.06130534041
1983-08-12,105759.98956717443
1983-08-15,105871.27028717713
1983-08-16,105761.91494414787
1983-08-17,105804.75641092862
1983-08-18,105768.16933525603
1983-08-19,105822.15808672279
1983-08-22,105830.52389342399
1983-08-23,105678.7770977996
1983-08-24,105591.47624541224
1983-08-25,105566.74649140745
1983-08-26,105651.01356943829
1983-08-29,105672.4744596688
1983-08-30,105712.44899796504
1983-08-31,105813.8523563181
1983-09-01,105859.25312724731
1983-09-02,105911.20944078857
1983-09-05,105946.79049594117
1983-09-06,106064.95809174722
1983-09-07,106121.5503852106
1983-09-08,106107.0606818199
1983-09-09,106068.45468171888
1983-09-12,106012.15186039724
1983-09-13,105948.53451212257
1983-09-14,105968.79583291523
1983-09-15,105911.51419587311
1983-09-16,105923.82744324698
1983-09-19,105977.80644309508
1983-09-20,106116.8015406349
1983-09-21,106100.61996004655
1983-09-22,106189.00594617164
1983-09-23,106123.79222230829
1983-09-26,106165.97842495907
1983-09-27,106112.9785084695
1983-09-28,106090.74273803129
1983-09-29,106051.10967474233
1983-09-30,105951.59222815145
1983-10-03,105928.41131700746
1983-10-04,105930.95920314445
1983-10-05,105961.98011467168
1983-10-06,106071.03119934874
1983-10-07,106127.48280391151
1983-10-10,106179.6107735582
1983-10-11,106048.13540090264
1983-10-12,106001.23368786878
1983-10-13,105962.48268555275
1983-10-14,105887.49801130324
1983-10-17,105956.04232170196
1983-10-18,105844.6176414403
1983-10-19,105807.57584783368
1983-10-20,105829.6646960493
1983-10-21,105858.54274771342
1983-10-24,105795.81053011602
1983-10-25,105780.19692087329
1983-10-26,105788.05215618505
1983-10-27,105831.68264148229
1983-10-28,105830.7023375078
1983-10-31,105850.89292532988
1983-11-01,105847.54118754998
1983-11-02,105843.67062904083
1983-11-03,105801.290489008
1983-11-04,105769.10531066824
1983-11-07,105750.56523828849
1983-11-08,105747.73005551848
1983-11-09,105721.48913281395
1983-11-10,105675.13626225792
1983-11-11,105708.46486275578
1983-11-14,105753.54916355538
1983-11-15,105771.81135554054
1983-11-16,105814.18409800141
1983-11-17,105825.73405816959
1983-11-18,105819.8104704975
1983-11-21,105828.84799293356
1983-11-22,105836.98029390689
1983-11-23,105856.39528361414
1983-11-24,105833.03986772352
1983-11-25,105838.36508859396
1983-11-28,105795.46996921381
1983-11-29,105818.33715666544
1983-11-30,105779.91783003678
1983-12-01,105796.13405326422
1983-12-02,105804.12430120273
1983-12-05,105880.99133215145
1983-12-06,105854.5783702541
1983-12-07,105854.24861879752
1983-12-08,105863.78847578261
1983-12-09,105886.41518579391
1983-12-12,105902.54624655911
1983-12-13,105879.81174760242
1983-12-14,105835.53223148489
1983-12-15,105867.65435651698
1983-12-16,105915.46780067355
1983-12-19,105886.52190091851
1983-12-20,105950.60645203068
1983-12-21,105998.04652100372
1983-12-22,105988.30874537985
1983-12-23,105961.75475620323
1983-12-26,106044.95911835102
1983-12-27,106060.31355359365
1983-12-28,106058.92825509307
1983-12-29,106024.7991241394
1983-12-30,106016.76829316479
1984-01-03,106070.3058048085
1984-01-04,106125.60248302334
1984-01-05,106145.28142319823
1984-01-06,106182.06627193742
1984-01-09,106248.139096429
1984-01-10,106184.29759579214
1984-01-11,106246.35724859172
1984-01-12,106259.24102253649
1984-01-13,106215.44978818027
1984-01-16,106205.71881935316
1984-01-17,106246.52705351866
1984-01-18,106202.01169664593
1984-01-19,106172.3148673932
1984-01-20,106158.0533305147
1984-01-23,106023.76998971481
1984-01-24,106048.75193279744
1984-01-25,106059.10493804078
1984-01-26,106059.62849875384
1984-01-27,106064.83344621962
1984-01-30,106051.6419575892
1984-01-31,106041.90309019029
1984-02-01,106013.46990501155
1984-02-02,105954.55728938797
1984-02-03,105910.61316249182
1984-02-06,105915.48023315979
1984-02-07,105921.37941077998
1984-02-08,105925.32541272964
1984-02-09,105878.43236320179
1984-02-10,105845.38995032266
1984-02-13,105847.03330694664
1984-02-14,105751.89697544866
1984-02-15,105718.44115330171
1984-02-16,105721.12529132456
1984-02-17,105736.1428071901
1984-02-20,105743.00600629115
1984-02-21,105760.65355720177
1984-02-22,105748.32017935907
1984-02-23,105743.93626234564
1984-02-24,105756.47449612356
1984-02-27,105814.8936308566
1984-02-28,105816.13064554227
1984-02-29,105792.95881291224
1984-03-01,105733.56057186323
1984-03-02,105748.59465364674
1984-03-05,105823.44812280362
1984-03-06,105807.3430032082
1984-03-07,105787.34821567973
1984-03-08,105754.37138820077
1984-03-09,105774.49338741557
1984-03-12,105821.91637013046
1984-03-13,105879.37365032284
1984-03-14,105947.99138384046
1984-03-15,105960.1976273797
1984-03-16,106019.3005883551
1984-03-19,106030.71043438878
1984-03-20,106030.71043438878
1984-03-21,105995.71146015606
1984-03-22,106017.97325917914
1984-03-23,106044.77493877437
1984-03-26,106032.7973484252
1984-03-27,106056.4927666559
1984-03-28,106148.08366467681
1984-03-29,106201.537699335
1984-03-30,106269.29526132802
1984-04-02,106333.54888169169
1984-04-03,106271.76430099049
1984-04-04,106307.9791294879
1984-04-05,106303.14734019461
1984-04-06,106261.62889836091
1984-04-09,106248.87046514495
1984-04-10,106260.78241327287
1984-04-11,106272.64577231382
1984-04-12,106286.1625894029
1984-04-13,106309.60587114406
1984-04-16,106311.78142369546
1984-04-17,106256.52896270764
1984-04-18,106269.4307943919
1984-04-19,106196.35423666322
1984-04-20,106206.6162565625
1984-04-23,106205.0899373891
1984-04-24,106185.90515370204
1984-04-25,106237.37298246399
1984-04-26,106254.69627228835
1984-04-27,106294.16898275753
